	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene	ID
297	10	13	1586.5	1916.0	136	0.0	0.00548777239064	0.000484669664118	0.0857964489946	0.000472747814184	-0.00176039747448	0.0	0.0	102.048543689	120.563106796	118.087378641	77.3319939998	97.610468231	99.5462337941	100.0	120.0	117.0	77.0	97.0	99.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YMR224C	MRE11	DLR00012733_R13C10
298	11	13	1718.5	1917.0	136	0.0575771436959	0.2679950983	0.0552288450227	0.218902366532	0.00629964474369	-0.000587864252207	0.0354131804824	0.0711812030476	138.620079523	149.613518887	136.00139165	79.5247106776	98.7499818036	99.1037193391	141.0	153.0	139.0	78.0	98.0	99.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YLL019C	KNS1	DLR00012733_R13C11
299	12	13	1855.5	1917.0	136	0.0240097169215	0.141456657254	0.023253043307	0.155878840472	0.0054162205872	-0.00152511293098	0.0377588433467	0.0500825829826	125.49905838	139.338606403	130.048587571	78.8620454263	98.2155889289	98.388978528	123.0	137.0	129.0	78.0	98.0	98.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YPL001W	HAT1	DLR00012733_R13C12
300	13	13	1989.5	1929.0	136	0.139633193062	0.506846395652	0.141116502083	0.29811020201	0.00423816982792	-0.0062976732002	0.122713701272	0.0525867121317	161.544097551	168.035740566	142.828970882	78.5197709594	97.2015989628	95.8084485739	168.0	173.0	146.0	77.0	96.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YDR217C	RAD9	DLR00012733_R13C13
301	14	13	2123.5	1927.0	136	0.207928961599	0.698811870638	0.20905917807	0.316082721829	0.00345155869353	-0.00836431162315	0.432953190079	0.0328733550003	169.072583105	173.185879841	142.963555962	78.8494604635	96.8791791969	94.9380859721	175.0	178.0	145.0	77.0	96.0	95.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YHR077C	NMD2	DLR00012733_R13C14
302	15	13	2263.5	1928.0	136	0.0401775730295	0.235654536736	0.043151176575	0.187765102056	0.00477215710311	-0.00843100150711	0.0538442568775	0.0541318130961	131.881302284	143.982817092	131.289848519	77.9141921093	96.949463265	96.7208281054	133.0	145.0	133.0	76.0	96.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YPL096W	PNG1	DLR00012733_R13C15
303	16	13	2395.5	1930.0	136	0.0103872835088	0.107251318664	0.0154771430304	0.136718020016	0.00335043193993	-0.00908982216428	0.0627344635048	0.033832383185	119.522106309	134.381520119	126.343765524	76.9795894008	96.551563619	97.1701480067	117.0	133.0	125.0	76.0	96.0	97.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YML028W	TSA1	DLR00012733_R13C16
304	17	13	2536.5	1926.0	136	0.139864050174	0.537482018222	0.141298289771	0.281016049896	0.00352133438613	-0.00819568704441	0.426797565046	0.0290372422612	156.006344171	164.172977795	142.502180809	78.1300541412	97.1315516646	96.9829512729	162.0	169.0	145.0	77.0	96.0	97.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YDR269C	YDR269C	DLR00012733_R13C17
305	18	13	2666.5	1925.0	136	0.01582782934	0.144280462465	0.0211247332549	0.140318047063	0.00339431823766	-0.00960353472938	0.0838647891379	0.0339389418722	120.03028065	134.894017725	127.085302806	76.6355146006	96.4473569516	97.5160948882	118.0	134.0	126.5	75.0	95.0	97.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR202W	HIS3	DLR00012733_R13C18
306	19	13	2812.5	1923.0	136	0.196277797446	0.670200863125	0.196857791367	0.31379647652	0.00380877849208	-0.00819568704441	0.777146503498	0.0240289839629	166.670800541	171.946975117	143.486763654	79.0893376414	97.3423263328	96.3841680129	173.0	177.0	146.0	77.0	96.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YHR077C	NMD2	DLR00012733_R13C19
307	20	13	2949.5	1917.0	136	0.0290422889018	0.202887740423	0.0319364730279	0.159969003759	0.00345273839147	-0.00847411506601	0.0895513319637	0.0389472001705	123.59112395	137.520483193	128.816439076	77.4184212285	96.9256734176	98.7242162957	124.0	138.0	130.0	76.0	96.0	98.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YJR154W	YJR154W	DLR00012733_R13C20
308	21	13	3074.5	1927.0	136	0.0398736296085	0.243007086153	0.0433155049892	0.179365108758	0.00493005507496	-0.00960353472938	0.0956726965729	0.0412382119452	130.049989037	142.581232186	132.429730322	77.3738738739	96.5160472973	98.901463964	130.0	143.0	133.0	75.0	95.0	99.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YMR169c	ALD3	DLR00012733_R13C21
309	22	13	3209.5	1925.0	136	0.00651770722292	0.139005807448	0.0196287087604	0.136161163972	0.00294420261455	-0.0193447157477	0.160474885136	0.0240822633065	119.206209276	133.174779609	126.453047144	74.7663985149	93.6519183168	96.5964727723	118.0	132.0	126.0	73.0	93.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YMR105C	PGM2	DLR00012733_R13C22
310	23	13	3359.5	1923.0	136	0.113622691559	0.514305503756	0.125832057686	0.261686634781	0.00290398961683	-0.0328545184725	2.94360881216	0.0108157067505	153.021133326	158.778514451	137.341448254	74.3175734971	90.6120008776	91.2589951733	158.0	163.0	139.0	72.0	89.0	91.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YGR231C	PHB2	DLR00012733_R13C23
311	24	13	3496.5	1917.0	136	0.0268108110854	0.25526133518	0.0430077614788	0.167349380836	0.00427900621464	-0.024050586133	0.107605095966	0.0398529490117	129.528282196	139.468378209	127.988937591	75.9278866791	91.224567177	91.4629417656	129.0	139.0	128.0	75.0	91.0	91.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR202W	HIS3	DLR00012733_R13C24
312	1	14	350.5	2054.0	136	0.0379512478056	0.205018914167	0.0377604317314	0.18774158557	0.00498880474774	-3.09782898144e-05	0.076316561015	0.0424103575044	133.318607069	143.36460499	133.092775468	80.8471282086	96.9757388915	98.132095704	134.0	145.0	134.0	81.0	97.0	98.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR202W	HIS3	DLR00012733_R14C01
313	2	14	492.5	2064.0	136	0.0221220502789	0.17486280569	0.030935313642	0.179494479354	0.00464519602871	-0.016274138762	0.032242093338	0.0602589376099	131.084399756	141.580438757	131.881474711	76.5658294053	94.5835216633	97.2504035643	131.0	142.0	133.0	75.0	93.0	97.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YMR105C	PGM2	DLR00012733_R14C02
314	3	14	621.5	1932.0	136	0.227000049433	0.739836965209	0.226742159271	0.327737624268	0.0039461398758	-0.0062976732002	2.03259935877	0.0156108476744	170.580440732	174.729511738	147.416390609	80.5816096662	97.6618881835	96.975834528	177.0	180.0	150.0	78.0	96.0	97.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YMR224C	MRE11	DLR00012733_R14C03
315	4	14	756.5	2066.0	136	0.124064418502	0.47482551015	0.122516853575	0.284937618524	0.0055888726792	-0.00427411841696	0.129763817611	0.049496510203	155.552401257	162.304533214	142.432899461	80.0764938622	98.3508166785	99.1274221366	163.0	169.0	147.0	78.0	97.0	99.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YDR217C	RAD9	DLR00012733_R14C04
316	5	14	898.5	2054.0	136	0.0372034432771	0.191752357611	0.033510367617	0.167600402876	0.00613457438909	-0.000352549789508	0.0588020577056	0.0467259843359	128.969991664	141.563767713	132.696304529	79.7609756098	98.9283454186	100.610415293	127.0	140.0	132.0	78.0	98.0	100.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YPR160W	GPH1	DLR00012733_R14C05
317	6	14	1033.5	2063.0	136	0.176215073351	0.601363951196	0.174055169889	0.308365065675	0.00400050464261	0.0015454640547	0.25554997545	0.0396931109809	165.015681758	170.581996988	145.247807212	80.7159850307	99.1079925154	99.0796578455	171.0	175.0	148.0	79.0	98.0	99.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YBR274W	CHK1	DLR00012733_R14C06
318	7	14	1171.5	2054.0	136	0.021484370012	0.13000159838	0.0217664787698	0.160298444006	0.00504051115401	-0.00427411841696	0.0447238329644	0.0441152964995	126.375	140.059016393	130.863114754	78.1096209198	97.9308592075	99.1317900668	124.0	139.0	130.0	77.0	97.0	99.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR382W	FIT2	DLR00012733_R14C07
319	8	14	1303.5	2063.0	136	0.198800758827	0.651126858117	0.199058061488	0.326843519068	0.00388971999272	-0.0043996294368	0.192581112119	0.0475784538334	170.041731446	174.90524507	146.218476393	79.5004581552	97.5569639585	96.4847281613	176.0	180.0	149.0	78.0	97.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR368W	RAD17	DLR00012733_R14C08
320	9	14	1440.5	2066.0	136	0.195070710396	0.655549043636	0.196836231132	0.319961146978	0.00373248417927	-0.00925844674302	0.418262595327	0.0323938409079	169.123130689	173.528120936	143.524544863	78.4391337974	96.5062645012	94.8631090487	175.0	178.0	146.0	77.0	96.0	95.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YHR077C	NMD2	DLR00012733_R14C09
321	10	14	1581.5	2054.0	136	0.00566292959238	0.0877510789067	0.0115353601397	0.121368994663	0.00289000794048	-0.00936825018588	0.0739591854012	0.0281847727636	115.746812386	131.036429872	124.722525804	76.8173694662	96.3460460227	97.007592571	113.0	128.0	123.0	76.0	96.0	97.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YGL217C	YGL217C	DLR00012733_R14C10
322	11	14	1708.5	2064.0	136	0.129286822112	0.491608503383	0.132023242704	0.2921650786	0.00455491274009	-0.00928196322969	0.165113410237	0.0446480899355	157.803728189	165.51035006	143.571800152	77.6426325718	96.5472647244	96.1664221337	165.0	171.0	147.0	76.0	96.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YDR269C	YDR269C	DLR00012733_R14C11
323	12	14	1848.5	2060.0	136	0.101008369968	0.434919281794	0.104283192864	0.25827093989	0.00498140064825	-0.00960353472938	0.102579283325	0.0532793435985	149.912287149	158.074359917	138.187308588	77.6039034509	96.4260795776	95.9686026777	155.0	163.0	142.0	76.0	95.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YDR496C	PUF6	DLR00012733_R14C12
324	13	14	1992.5	2054.0	136	0.0	0.0130534391816	0.00123988865545	0.0902317601063	0.000622757721282	-0.0132035318571	38.009392599	0.000479514092386	105.195918367	121.951020408	117.6	75.0188944073	94.83847981	95.921939106	104.0	121.0	117.0	75.0	95.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YNL250W	RAD50	DLR00012733_R14C13
325	14	14	2119.5	2065.0	136	0.0305348769634	0.21365016783	0.0372648033058	0.171565114981	0.00516727727311	-0.0132466753352	0.0449326793442	0.0564228248708	129.186284289	141.843890274	129.928678304	76.6298529711	95.7573683854	95.7859611085	128.0	141.0	130.0	75.0	95.0	95.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOL071W	EMI5	DLR00012733_R14C14
326	15	14	2265.5	2054.0	136	0.0258165321376	0.202035270925	0.032590051291	0.158041549427	0.004033584793	-0.0130113907917	0.0566682134855	0.0488571580798	125.459388186	138.539293249	127.39214135	76.6759030513	95.7941510316	95.6322360953	124.0	138.0	128.0	75.0	95.0	95.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YPL096W	PNG1	DLR00012733_R14C15
327	16	14	2394.5	2062.0	136	0.0258856494471	0.197772923438	0.0336936183298	0.171990595843	0.0041329156084	-0.0141408104551	0.0417510937316	0.0563162661836	128.041756466	140.776670259	129.356411638	76.3305439331	95.3796905094	95.888689646	128.0	141.0	130.0	75.0	94.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YBR149W	ARA1	DLR00012733_R14C16
328	17	14	2530.5	2062.0	136	0.0476630464185	0.284245298098	0.0526066238374	0.187808245534	0.0050555183094	-0.0132466753352	0.044602925752	0.0653204752517	132.584442362	144.429615745	131.535332709	77.1862438589	96.021363704	96.6617537591	133.0	145.0	133.0	75.0	95.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR382W	FIT2	DLR00012733_R14C17
329	18	14	2675.5	2059.0	136	0.0462933839975	0.284138739411	0.0508615806592	0.180816070002	0.00496846166324	-0.0130113907917	0.0621994781041	0.0553039586552	130.839302456	142.808738046	130.876242265	77.0049121762	96.2366031557	97.2043018756	131.0	144.0	132.0	75.0	95.0	97.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YGL179C	TOS3	DLR00012733_R14C18
330	19	14	2806.5	2052.0	136	0.042574449844	0.230166764345	0.0487274336811	0.210004278489	0.00842646247993	-0.0130113907917	0.0869840106618	0.0420906814428	141.278935185	151.068287037	134.115509259	76.5870994532	95.8427572842	96.7240639491	139.0	151.0	136.0	75.0	95.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YMR176W	ECM5	DLR00012733_R14C19
331	20	14	2933.5	2061.0	136	0.00788842669265	0.115509616922	0.0162249453546	0.132518023367	0.0033419656517	-0.0132898188133	0.0890879323105	0.02946347701	118.882841328	133.009225092	126.489852399	76.2282995	95.3058249503	97.2253478706	117.0	131.0	125.0	75.0	94.0	97.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YPL001W	HAT1	DLR00012733_R14C20
332	21	14	3086.5	2054.0	136	0.0186480893023	0.127550748575	0.0356377146694	0.301416093459	0.00796131180028	-0.0204741354111	0.888583744411	0.00980339922212	162.028822055	167.936925647	144.257727652	73.3201832061	92.6149007634	96.2323053435	169.0	174.0	148.0	73.0	92.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YDR034C	LYS14	DLR00012733_R14C21
333	22	14	3210.5	2060.0	136	0.01323724681	0.189567904523	0.0286372150911	0.147968983414	0.00338046531981	-0.0247760966741	0.103898225214	0.0349512494006	123.220629567	135.308038224	126.990163013	74.5738610216	92.4716323713	94.7361120242	122.0	134.0	127.0	73.0	91.0	94.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YBR028C	YBR028C	DLR00012733_R14C22
334	23	14	3349.5	2055.0	136	0.0953453071783	0.487772390644	0.111842592622	0.249600357399	0.00321263491615	-0.0406545122493	5.5480865632	0.00767222547818	148.985909339	154.816166029	133.944183506	72.4924069066	88.7413147493	89.8662367381	155.0	160.0	137.0	70.0	87.0	89.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YGR231C	PHB2	DLR00012733_R14C23
335	24	14	3476.5	2062.0	136	0.0156815445177	0.222654376898	0.0383277448113	0.168090598954	0.00498681926545	-0.031850609829	0.0583109088236	0.050562097075	131.526920316	140.204833692	127.130174683	74.1869773818	89.2575051405	89.6403015764	130.0	139.0	127.0	74.0	88.0	89.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR202W	HIS3	DLR00012733_R14C24
336	1	15	374.5	2186.0	136	0.0396497935875	0.216527252384	0.0432213974739	0.194243505185	0.00773968609821	-0.0062976732002	0.119401028198	0.0348446907134	138.107037402	147.109744094	135.767470472	79.5841550493	95.6257735464	97.6618157089	136.0	146.0	136.0	79.0	95.0	97.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR202W	HIS3	DLR00012733_R15C01
337	2	15	489.5	2198.0	136	0.0238162008468	0.182641589856	0.0300916501652	0.159745477459	0.0047885986718	-0.0123525701346	0.0381945716482	0.0565826629016	127.551633606	138.358518086	130.55075846	77.6674923408	95.133889577	98.2448341047	126.0	137.0	130.0	76.0	94.0	98.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YIR039C	YPS6	DLR00012733_R15C02
338	3	15	624.5	2190.0	136	0.0442879258665	0.210826362619	0.0468061579298	0.241945471714	0.00734329603046	-0.00819568704441	0.110771059303	0.035697160211	144.399039677	153.0030326	139.027040687	78.1978125844	96.5392924656	99.6534566568	150.0	158.0	143.0	77.0	96.0	99.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YDR496C	PUF6	DLR00012733_R15C03
