Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	Date.Time	Inoc.Time	Treatments	Medium	Screen.Name	RepQuad	MasterPlate.Number	Timeseries.order	Library.Name	ORF	Gene	ScreenID	Expt.Time	Growth
1	10	349.5	1518	136	0.0202525502732545	0.113165325803186	0.0159150461561285	0.120518032940654	0.00447543671636266	0.00243959917456978	0.0990899617424159	0.0276519793276147	118.559322033898	132.919962335217	128.181261770245	80.3008110543707	98.7548212676479	100.807750075098	113	128	125	79	98	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	4.11459490740741	0.0202525502732545
2	10	482.5	1515	136	0.0555266750775139	0.250892429005275	0.0510146193776234	0.211251370342998	0.00600087169317417	0.00216117115297052	0.0613642709535564	0.0523203154137141	137.774899129327	148.732639626248	136.605011679762	80.2450213371266	99.3344950213371	100.501920341394	140	151	139	79	98	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YMR169C	ALD3	P15_cdc13-1	4.11459490740741	0.0555266750775139
3	10	624.5	1509	136	0.206168212027179	0.635089775693963	0.20175810527179	0.342529793577526	0.00463671488547671	0.00642782776678792	0.353446871817578	0.034684852682615	173.05889261745	177.788422818792	150.236912751678	82.6354212293765	100.883632647102	99.8158855307344	180	184	154	80	100	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YER173W	RAD24	P15_cdc13-1	4.11459490740741	0.206168212027179
4	10	761.5	1509	136	0.0440459736642291	0.198305716873568	0.0338621232971627	0.174321929377159	0.00453048689435963	0.0100043084078725	0.0520438669758283	0.0505088177313655	127.09672219237	140.88205265986	132.169263836647	81.4383598059414	101.304446068984	102.169867747724	127	142	133	80	101	102	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YMR206W	YMR206W	P15_cdc13-1	4.11459490740741	0.0440459736642291
5	10	898.5	1509	136	0.121036961990363	0.478821460919601	0.111784565497761	0.253580747162085	0.00542640882056368	0.0141611615788284	0.332267218742724	0.0310618573179178	146.367530877935	156.748414376321	140.179036385891	82.9743406256389	102.621958699652	102.653138417502	152	162	144	81	102	103	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YGR231C	PHB2	P15_cdc13-1	4.11459490740741	0.121036961990363
6	10	1034.5	1509	136	0.0461356009716779	0.183867014758378	0.0342340205744797	0.187251389491282	0.00628621818930344	0.0112866450730073	0.0438916648686419	0.0529596675368959	131.65401332947	144.971022891915	133.680382497827	81.8303303303303	101.914871393132	102.203877790834	131	145	135	81	101	102	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YOR047C	STD1	P15_cdc13-1	4.11459490740741	0.0461356009716779
7	10	1171.5	1509	136	0.0449964296658933	0.187543289466674	0.0333718673492641	0.172584701282796	0.00608268452930225	0.0111768416301458	0.033917225565607	0.060845010389472	128.648295454545	142.996875	133.282102272727	81.6787330316742	101.891599449144	102.106236474523	127	142	133	81	101	102	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YOR047C	STD1	P15_cdc13-1	4.11459490740741	0.0449964296658933
8	10	1297.5	1515	136	0.0498599849791558	0.224146198518834	0.0394020247224928	0.175890592731172	0.0051720399184038	0.0102395929513774	0.0416970754037532	0.0599925408918962	128.278345614452	142.401236035179	132.498930354172	81.6856887790139	101.596896030765	101.751957148743	128	143	133	81	101	102	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YPR160W	GPH1	P15_cdc13-1	4.11459490740741	0.0498599849791558
9	10	1430.5	1513	136	0.114188972138589	0.438009483723161	0.106059659684098	0.266627849547961	0.00710724198455817	0.0112003880360128	0.0413828444242296	0.0841813628856092	149.184527429753	158.843206422576	141.425374042087	82.4901403109594	101.76763367463	100.968240424725	156	165	147	81	101	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YDL040C	NAT1	P15_cdc13-1	4.11459490740741	0.114188972138589
10	10	1581.5	1509	136	0.0621404772911278	0.261122062976184	0.0526547951460496	0.203216092022686	0.00713293408682975	0.0102395929513774	0.0399899631129624	0.0661196654057222	136.413589063456	148.775351968986	136.187716792491	81.9437554081338	101.382535333141	100.744303432362	136	149	137	81	101	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YJL023C	PET130	P15_cdc13-1	4.11459490740741	0.0621404772911278
11	10	1718.5	1509	136	0.0525747422030819	0.244871863178646	0.0430254841367313	0.176894501374708	0.0050443242536856	0.0100709683726396	0.0390591451585729	0.06478768181576	128.999129677981	142.289817232376	131.000870322019	82.0176391730756	101.315106187822	100.468073096733	129	143	132	81	101	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YGL179C	TOS3	P15_cdc13-1	4.11459490740741	0.0525747422030819
12	10	1855.5	1509	136	0.0607072083911106	0.259204006606639	0.0514447645579712	0.203216092022686	0.0065973197098409	0.0102827364294717	0.0395049892466846	0.0662795034365177	135.669270298047	147.911202466598	135.485097636177	81.8463751438435	101.340477560414	100.467850978136	137	149	137	81	101	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YNL268W	LYP1	P15_cdc13-1	4.11459490740741	0.0607072083911106
13	10	1986.5	1516	136	0.0308900891960269	0.143055037561937	0.0211047736902785	0.143110166107398	0.00350229180422288	0.0100709683726396	0.0760686477007511	0.0354840428365923	119.93147113594	135.280446927374	127.848044692737	81.1914324794827	101.110544640637	100.943670728674	119	134	127	81	101	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YIR039C	YPS6	P15_cdc13-1	4.11459490740741	0.0308900891960269
14	10	2111.5	1508	136	0.0617476703164443	0.270179551387927	0.0523748359297015	0.198400358356172	0.0059324762733323	0.0102827364294717	0.0433093706510164	0.0646278437849646	134.172944192467	146.799842240189	134.797673042792	81.750474521828	101.430719813111	101.013651627975	135	148	136	81	101	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YBR028C	YBR028C	P15_cdc13-1	4.11459490740741	0.0617476703164443
15	10	2261.5	1517	136	0.0568281803976472	0.253076882092813	0.0479495575737878	0.19409055826426	0.00600721724437017	0.00772587200889883	0.0335422208788069	0.0710746443603815	132.779789473684	145.709473684211	134.256210526316	81.5470432983808	101.145944789215	100.875740067052	133	147	136	80	100	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YNL011C	YNL011C	P15_cdc13-1	4.11459490740741	0.0568281803976472
16	10	2386.5	1510	136	0.0360351678515835	0.173104587351484	0.0285535096184606	0.159925890199769	0.00487040429476029	0.00659645234552566	0.0479243436085084	0.0491768341414034	125.177593105571	139.664819944598	130.479532163743	80.766881443299	100.424162371134	100.288015463918	123	138	130	80	100	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	4.11459490740741	0.0360351678515835
17	10	2528.5	1515	136	0.167603998253183	0.591933507379189	0.163741132571085	0.297216096809757	0.00400033624781026	0.0054670326821525	0.276953734428745	0.0378283339549257	159.993879387939	167.715571557156	144.517551755176	81.4625930278104	100.429690560125	99.3706750228489	166	173	148	80	99	99	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YJL094C	KHA1	P15_cdc13-1	4.11459490740741	0.167603998253183
18	10	2668.5	1511	136	0.0340090099581646	0.178272683680537	0.027212389906824	0.144025872966313	0.00430247218317623	0.00356901883794294	0.0774106697467009	0.0392668762320848	121.315002988643	136.661386730424	128.551703526599	80.3601115217532	100.250145886014	100.513453932439	119	134	127	79	99	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YBR149W	ARA1	P15_cdc13-1	4.11459490740741	0.0340090099581646
19	10	2801.5	1510	136	0.0455933678840524	0.237785710480047	0.0386535195629341	0.158796440617202	0.00450900470004028	0.00356901883794294	0.0652645401841262	0.0493899515157973	124.219807304504	139.08043916648	130.647098364329	80.3600587166224	100.426114916818	101.472389207326	123	138	131	79	99	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YMR176W	ECM5	P15_cdc13-1	4.11459490740741	0.0455933678840524
20	10	2934.5	1511	136	0.044465466653661	0.228834780755501	0.038258879723895	0.165063135527588	0.00456160208902291	0.0033337043752438	0.070818144682426	0.046512866961479	125.688940628638	140.230500582072	131.237252619325	79.9620008290728	100.203882824375	101.297429874257	125	140	132	79	99	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YDR262W	YDR262W	P15_cdc13-1	4.11459490740741	0.044465466653661
21	10	3074.5	1513	136	0.023834706685435	0.156161756087165	0.0214185084524454	0.132239595344913	0.002744697968609	-0.000630977811107302	0.096750975916527	0.0328733550002664	116.676560900716	132.67758444217	126.584442169908	78.8615986867029	98.7867786336659	99.8824346508398	115	131	126	78	98	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YMR176W	ECM5	P15_cdc13-1	4.11459490740741	0.023834706685435
22	10	3214.5	1509	136	0.209162818755637	0.6830944642762	0.209090447589021	0.327459196246797	0.00394427703840572	-0.00568196610193144	0.690617378644938	0.0257339229580692	169.518992278293	175.023087122689	147.832384369394	79.7994283792871	97.7059515803631	97.0939811701412	176	180	151	77	96	97	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YER173W	RAD24	P15_cdc13-1	4.11459490740741	0.209162818755637
23	10	3351.5	1513	136	0.0330295055671913	0.247003036922585	0.0406279445840078	0.160819995400443	0.0041453927146209	-0.0162741387620111	0.0538625130992688	0.0554105173424263	126.295513373598	139.04033649698	129.720880069025	76.6126795443289	95.0190334677705	96.2048397367862	125	138	130	74	94	96	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YJR154W	YJR154W	P15_cdc13-1	4.11459490740741	0.0330295055671913
24	10	3481.5	1511	136	0.0274228210423087	0.231978262027812	0.0404750953932195	0.175529767248635	0.00463598334922513	-0.0235603900545203	0.0493448174166334	0.0561031488092067	130.092558566835	141.262976573266	130.673174092788	75.8255983350676	92.9143253555324	93.66403052376	130	142	131	74	92	93	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	4.11459490740741	0.0274228210423087
1	11	350.5	1645	136	0.0345538544403755	0.187436730779477	0.0303532934122832	0.156663142229487	0.00436516777027874	0.00276117067426341	0.0651105367808517	0.0439021791251532	125.415292779989	138.151222285389	130.915577032405	80.9306930693069	98.686643498787	100.129761982821	124	137	131	80	98	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	4.11459490740741	0.0345538544403755
2	11	480.5	1650	136	0.147981056952242	0.535404123821195	0.145852086798969	0.29322780837915	0.0039072632722807	-0.0014819694528812	0.449553073348862	0.028238052107198	159.689023783461	166.06607622649	144.402726639467	80.9003440366972	98.7994266055046	98.3153669724771	166	171	148	78	97	98	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YJL094C	KHA1	P15_cdc13-1	4.11459490740741	0.147981056952242
3	11	626.5	1650	136	0.143130986120512	0.527891736373808	0.139691224143344	0.285106243102649	0.00384623082336252	0.00154546405470152	0.606735572255947	0.0241355426501146	157.123940250303	164.155329027049	143.535224061365	81.0742579844261	99.7297144791784	99.1164654102246	163	169	147	79	98	99	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YJL094C	KHA1	P15_cdc13-1	4.11459490740741	0.143130986120512
4	11	761.5	1645	136	0.0636047949230404	0.2781714529277	0.0548630387185954	0.20314937221953	0.00555866271848479	0.00749058746539392	0.0773471465981593	0.0490702754542064	135.644129477112	147.462746600268	135.076039072975	81.6734573368763	101.066356657809	101.454236787718	137	149	137	80	100	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YLL019C	KNS1	P15_cdc13-1	4.11459490740741	0.0636047949230404
5	11	897.5	1655	136	0.187534696421811	0.584421119931802	0.181246417269337	0.332400351175565	0.00483183830099965	0.0105180209729766	0.332357256830624	0.0343118972774255	170.09308049959	176.087428206765	149.875923055885	82.7878205128205	101.902435897436	100.983461538462	177	182	153	81	101	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YER173W	RAD24	P15_cdc13-1	4.11459490740741	0.187534696421811
6	11	1034.5	1645	136	0.0182297828435224	0.0678246044008738	0.00813263116788861	0.105404292131831	0.00271887625911764	0.0100043084078725	0.154286001621072	0.0171559486387128	110.927729772192	128.43362136685	124.931657501964	80.3116712391404	101.097622313672	102.004572473708	107	125	122	80	101	102	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YPR119W	CLB2	P15_cdc13-1	4.11459490740741	0.0182297828435224
7	11	1169.5	1652	136	0.175928846270932	0.582236666844264	0.170374204085662	0.315694490364444	0.00436239914508918	0.0102395929513774	0.208789590227037	0.0432095476583729	165.145223279649	171.675146412884	146.406295754026	82.1754878204311	101.513327381712	100.487947965821	172	177	149	81	101	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YBR274W	CHK1	P15_cdc13-1	4.11459490740741	0.175928846270932
8	11	1308.5	1645	136	0.0578344115224216	0.266769673397624	0.0494592406483644	0.191686670683838	0.00486367440578921	0.00721215944379466	0.0362206829599363	0.0702221748628057	131.607349710405	144.699221090473	133.438585979629	81.470062490917	101.002615898852	100.776340648162	133	147	135	80	100	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YDR262W	YDR262W	P15_cdc13-1	4.11459490740741	0.0578344115224216
9	11	1449.5	1651	136	0.147066318186251	0.515530928658959	0.142084822276243	0.300580749555621	0.004745105304491	0.00727881940856182	0.273309077240704	0.0355373221801907	159.079164944192	167.445742042166	146.042166184374	81.3204662927527	100.725063235456	100.048058946442	166	174	150	80	100	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YDR269C	YDR269C	P15_cdc13-1	4.11459490740741	0.147066318186251
10	11	1581.5	1645	136	0.0344277928349929	0.154083861686824	0.0261620367426348	0.159925890199769	0.00591929172017786	0.00659645234552566	0.0275275839184539	0.0612179657946614	126.616874135546	140.742738589212	131.983748271093	80.9608238332179	100.586571770486	100.561378094098	123	138	131	80	100	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YML028W	TSA1	P15_cdc13-1	4.11459490740741	0.0344277928349929
11	11	1722.5	1655	136	0.0395655674260089	0.181735841014439	0.0310214841678422	0.167643546354028	0.004991463388432	0.00749058746539392	0.0404033275196335	0.0548777239064415	126.875403107593	141.039284667253	131.802110817942	81.0473368928246	100.775426487824	100.86150540435	125	140	132	80	100	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YDL040C	NAT1	P15_cdc13-1	4.11459490740741	0.0395655674260089
12	11	1849.5	1649	136	0.00630060240533546	0.00383611273909105	0.000314374673849777	0.0740513701036445	0.000480350367173933	0.0063180243239264	25.1327412287183	0.000319676061590921	99.5	119.25	117.291666666667	79.3679199871637	99.7274429052789	100.747820505964	97	117.5	115	79	100	101	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YMR224C	MRE11	P15_cdc13-1	4.11459490740741	0.00630060240533546
13	11	1986.5	1657	136	0.064473638939456	0.283872342692738	0.0577995488985511	0.210400408620418	0.00628701109241891	0.0063180243239264	0.042987769298381	0.0664926208109116	137.472222222222	149.126501501502	135.993618618619	80.8541031173276	100.483074176029	100.363886615579	139	151	138	80	100	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YDR262W	YDR262W	P15_cdc13-1	4.11459490740741	0.064473638939456
14	11	2122.5	1652	136	0.0580172460334861	0.25174489850285	0.0521468598534007	0.207306285228874	0.00811520851581579	0.00380430338144784	0.0446635318046193	0.0614310831690554	138.618201058201	150.010582010582	136.333121693122	80.5347479350612	100.111862717175	99.8152235830248	138	150	138	79	99	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YNL011C	YNL011C	P15_cdc13-1	4.11459490740741	0.0580172460334861
15	11	2265.5	1645	136	0.0575477242713059	0.27076562416751	0.0514743259740558	0.198078786856478	0.00535199793686833	0.00380430338144784	0.0437633597910819	0.0643614470669721	133.238685556867	145.875442739079	133.630066902794	80.7044640900124	100.210272521371	99.943815299189	134	148	136	79	99	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YBR028C	YBR028C	P15_cdc13-1	4.11459490740741	0.0575477242713059
16	11	2402.5	1645	136	0.0298446934570378	0.150940380414513	0.0253048306049567	0.160247461699463	0.00531055778625242	0.00267488371807468	0.0427085555610628	0.0486440407054185	126.175079421108	140.326509001059	130.492057889163	79.8236069277108	99.4565763052209	99.4658007028113	124	139	130	79	99	99	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YBR149W	ARA1	P15_cdc13-1	4.11459490740741	0.0298446934570378
17	11	2538.5	1646	136	0.0332145064772321	0.185518674409931	0.0289557223294705	0.152361180966466	0.00389964084887799	0.00216117115297052	0.0526076562971283	0.04859076136182	122.586444572085	137.473865594486	128.717116599655	79.7665336560476	99.3995551776019	99.6449270622097	121	137	129	79	99	99	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YNL125C	ESBP6	P15_cdc13-1	4.11459490740741	0.0332145064772321
18	11	2661.5	1657	136	0.0372865068430461	0.194469604134477	0.0333960933526606	0.171690596082122	0.00485467660059927	-0.000117265246003136	0.0572607006552991	0.0476850125206457	127.344931506849	141.320273972603	131.435890410959	79.4443415569813	99.2899001256697	100.161650902837	127	142	132	78	98	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YPL096W	PNG1	P15_cdc13-1	4.11459490740741	0.0372865068430461
19	11	2812.5	1645	136	0.0207833756323257	0.128190100697959	0.0177297919107961	0.131496462398375	0.00293520949935033	-0.000352549789508038	0.135713012146959	0.0251478501784858	117.079800498753	133.160847880299	125.616791354946	78.9981054818798	99.0220619690766	99.7427733300739	115	132	125	78	98	100	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YLR387C	REH1	P15_cdc13-1	4.11459490740741	0.0207833756323257
20	11	2938.5	1649	136	0.192179605756184	0.624966700410251	0.190456471603305	0.32405134018445	0.00384175963048936	-0.00047806080934566	0.393554635253623	0.032606958282274	169.062745098039	174.822847399829	147.048337595908	80.3297343372638	99.1522943599943	98.0223043045887	175	180	149	79	98	98	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	10	BooneSDLV2	YER173W	RAD24	P15_cdc13-1	4.11459490740741	0.192179605756184
