	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene
340	5	15	898.5	2190.0	136	0.03254440480134469	0.19542863231924984	0.029755565849966005	0.14750822782231793	0.005663130609898984	0.00026312738956671725	0.04646441933745973	0.05306622622409292	121.83696837513632	135.79198473282443	130.79416575790623	78.67180981391962	98.53387192901131	103.03105754585786	120.0	134.0	131.0	78.0	98.0	103.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YDL109C	YDL109C
341	6	15	1034.5	2201.0	136	0.04379914180220762	0.2479620651073579	0.04281586233277217	0.17682784140994048	0.006564719387565408	-0.0015917728957427187	0.04368874054306065	0.0616442005434493	128.10335195530726	140.94735711216157	133.47378599054576	78.39829968119021	97.98823946156573	101.72915338292594	129.0	142.0	135.0	77.0	97.0	102.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YPL096W	PNG1
342	7	15	1171.5	2190.0	136	0.027862680787155484	0.18445308753796152	0.028311603958565593	0.15241216327345153	0.005657990361598867	-0.003658441237884263	0.04780135176934748	0.05082849379295648	122.02512998266896	136.35701906412478	130.14586943963027	77.53171751486245	97.70007186254657	101.32991441824001	122.0	136.0	130.0	77.0	97.0	101.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YNL125C	ESBP6
343	8	15	1300.5	2193.0	136	0.033064365099635916	0.2279823112579253	0.03490602048768951	0.15576903702881306	0.005358040383011824	-0.005168253536827278	0.030674407327221195	0.07054185092439662	122.05562047207293	136.27039027810235	129.65973358261277	77.20676328502414	97.2432712215321	100.42960662525878	122.0	137.0	131.0	76.0	97.0	101.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YMR169c	ALD3
344	9	15	1445.5	2190.0	136	0.024538447924235374	0.1984122755607651	0.02960960871636965	0.14494157982522848	0.0056151820672833645	-0.009603534729382423	0.03366603155437398	0.06281634610261601	121.20676691729324	135.2113319011815	128.66997851772288	76.47922897972748	96.16164838816886	99.0920571618478	120.0	134.0	129.0	75.0	95.0	99.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YNL268W	LYP1
345	10	15	1581.5	2190.0	136	0.04745872838450051	0.2958601950023976	0.05322894801145679	0.1925141159197444	0.007136660648070497	-0.012395683693460243	0.026425962043658786	0.08657893334754116	130.24959481361427	143.01026472177202	133.4204934269764	76.14694309927363	95.6583686440678	98.37590799031477	133.0	146.0	137.0	75.0	95.0	98.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YKL198C	PTK1
346	11	15	1715.5	2191.0	136	0.010135899902574614	0.1329852416218232	0.019617482630530148	0.14020038983116445	0.005344172116005061	-0.0141408104551024	0.03595511586260712	0.04976290692098674	120.39142628205127	134.88301282051282	128.65945512820514	75.12867940760769	95.0246420451054	98.17814785227063	118.0	133.0	128.0	74.0	94.0	98.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YGL217C	YGL217C
347	12	15	1855.5	2190.0	136	0.03891634888860751	0.2666098353668283	0.045592660501783566	0.17062780646432166	0.006711685611271872	-0.01320353185713978	0.027288748697775703	0.08087804358250307	127.54496402877695	140.80415667466028	131.9578337330136	75.92669814747548	95.46284053759537	97.92786051580093	127.0	141.0	133.0	75.0	95.0	98.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YDR262W	YDR262W
348	13	15	1992.5	2190.0	136	0.02161612031647166	0.2020885502690607	0.030966454778154587	0.1484827558171096	0.005553801532007914	-0.015878053509062268	0.02686483991889656	0.0709680856731845	122.30187186923278	136.29448984972313	129.16635908252044	75.09755608974358	94.80068108974359	97.66239316239314	121.0	135.0	129.0	74.0	94.0	98.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
349	14	15	2129.5	2200.0	136	0.024484401259868543	0.21695348713303853	0.035603625142569484	0.16279448270513044	0.005974157240665607	-0.017446671984284387	0.029546487203133832	0.07011561617560873	125.93418467583496	138.94523575638507	130.3163064833006	74.88181261481934	94.10281009729877	96.27107572974077	125.0	139.0	131.0	74.0	93.0	96.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YJR154W	YJR154W
350	15	15	2264.5	2197.0	136	0.18988835168682686	0.6986520326069583	0.19489926732266696	0.3081297811311415	0.006608473391283066	-0.01996039292676294	0.2640327156963497	0.042090681442804624	162.07290475101044	167.9861206436361	142.91451231602227	74.91177510608203	93.40841584158419	94.33610325318243	171.0	175.0	147.0	74.0	93.0	94.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YHR077C	NMD2
351	16	15	2402.5	2190.0	136	0.02244521876918633	0.2065640151313336	0.033691858718455765	0.16663957787210348	0.0049315386470350645	-0.017446671984284387	0.042237392777890924	0.057222015024774885	125.58937322672169	138.78901212277538	129.78591694609233	74.81184528605962	94.0521085146387	96.7723609991942	126.0	140.0	131.0	73.0	93.0	97.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YMR105C	PGM2
352	17	15	2539.5	2192.0	136	0.02963527492652145	0.23101923384303905	0.03810597365694632	0.16422393204834426	0.0053962647323634975	-0.015423147120237204	0.036191785733693194	0.06537375459534339	125.76060885608857	139.31549815498155	130.74400369003686	75.2245548396037	94.95427146123468	98.11099563500312	126.0	140.0	132.0	74.0	94.0	98.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
353	18	15	2660.5	2190.0	136	0.0	0.05471788587564602	0.006303813230740455	0.10478861495275606	0.004184255352215401	-0.015466290598331569	0.1424450350542143	0.01603708242314455	110.66699123661148	126.77702044790651	123.62999026290164	73.92537481681885	94.27550445271109	98.25301544358021	108.0	124.0	123.0	73.0	94.0	98.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YML032C	RAD52
354	19	15	2810.5	2194.0	136	0.015905934181632924	0.19004741861580265	0.025266756442437838	0.12780431415235774	0.0038112995920458774	-0.016105514183273356	0.0788442963459589	0.0401726250732591	116.57863751051303	131.1009251471825	125.55116344266891	75.39613208788317	94.65793974477043	97.97500328904093	115.0	130.0	125.0	74.0	94.0	98.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YKL175W	ZRT3
355	20	15	2934.5	2191.0	136	0.03763203167132784	0.2749746923117907	0.04699398358414525	0.16874941961153364	0.00686357483849931	-0.017446671984284387	0.04861605947467828	0.06153764185625232	128.43111800038753	140.39217205967836	131.5179228831622	75.40343915343917	94.15145502645503	97.53211346266899	127.0	140.0	132.0	74.0	93.0	97.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YDL012C	YDL012C
356	21	15	3077.5	2189.0	136	0.11906283810768267	0.517395705684906	0.12701795502218513	0.2775415338693461	0.007042114784080474	-0.021089812590136103	0.11502688758228102	0.054877723906441474	152.0197713932654	158.90021624961383	141.19946452476572	74.93530580702142	93.09273570324578	96.22333848531684	161.0	167.0	147.0	73.0	92.0	96.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YDR217C	RAD9
357	22	15	3210.5	2191.0	136	0.028622769547933764	0.2795034365176621	0.0444058738266319	0.1602043182213682	0.0058057160378821825	-0.025289809239186348	0.06311554819693574	0.054451489157653576	125.8787647731605	137.01334349980937	128.70377430423179	73.71101087036898	91.54788138726614	95.2605930636693	126.0	138.0	130.0	72.0	91.0	95.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YJR154W	YJR154W
358	23	15	3350.5	2193.0	136	0.010414981196844194	0.2679418189567905	0.03601624748786033	0.13951019889883448	0.006441364387001255	-0.03956823606401784	0.07076652705088018	0.05034897970057009	119.80950487174387	130.58281964605288	123.0296281566912	70.90262008733626	87.95203784570597	91.91586608442505	121.0	132.0	125.0	69.0	87.0	92.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YPL156C	PRM4
359	24	15	3475.5	2190.0	136	0.02474736488063755	0.3352869092652779	0.04605129351728745	0.14432584280776525	0.006013999553661815	-0.03191726979372066	0.16952204719974592	0.03638979167776653	121.53201970443348	131.0877165104084	122.46766248212299	73.11149406861173	88.31324142353319	90.79817249118307	123.0	133.0	125.0	73.0	88.0	91.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
360	1	16	350.5	2326.0	136	0.06487797227535155	0.4503702914380095	0.05643976226741936	0.12192588062562675	0.0029297783396837447	0.01060430792916537	66.38970675198631	0.002131173743939475	116.5989589494854	127.8678575653614	125.07559446350409	85.97644435827841	100.1448235750291	102.16518030244279	116.0	127.0	125.0	85.0	99.0	101.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
361	2	16	483.5	2337.0	136	0.08368973266878908	0.482497735627897	0.07378999913431318	0.15674942918567578	0.004397322083089798	0.015419981757290369	2.707936996636209	0.010922265437689808	123.61230123674913	134.96963339222614	131.88295053003534	85.55945639864099	101.49665396890764	104.74734891382684	124.0	136.0	133.0	85.0	101.0	104.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
362	3	16	625.5	2343.0	136	0.10055853821947283	0.5575150514145666	0.08883699381680653	0.16280429620084122	0.006080458111445789	0.025455268454977257	0.1218081928083422	0.05535723799882786	124.93730886850152	136.80456804281346	133.3002675840979	86.98615291992778	103.50150511739916	107.14629741119808	126.0	137.0	133.0	87.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
363	4	16	758.5	2340.0	136	0.10386422364002768	0.6319995737652512	0.09321199250337056	0.13285527252398768	0.005208378257652763	0.026906259618044045	0.269291045618584	0.039639831637274234	120.60959366042826	134.10006744225257	132.05429101331984	86.4116114087158	104.55566816273344	108.71883596351528	117.0	130.0	129.0	86.0	104.0	108.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
364	5	16	898.5	2326.0	136	0.07991738282091139	0.5432361873301721	0.07074076301568097	0.10192980602391108	0.005394901631269804	0.01509841025759674	0.6188948908779429	0.024242101337311524	115.74225186347587	129.8937818752452	127.85680659081993	83.80158637583109	102.42027294995917	106.75096232357402	108.0	123.0	123.0	82.0	101.0	106.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
365	6	16	1032.5	2328.0	136	0.07661146829829911	0.5454206404177101	0.06929912059520821	0.10440038348829526	0.004181832744724096	0.011345466208883506	1.0998421392838382	0.01822153551068251	115.1784702549575	129.04034385073751	126.65097196444272	82.66537740271917	101.53457571495548	105.3340365682138	108.0	123.0	123.0	81.0	101.0	105.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
366	7	16	1166.5	2329.0	136	0.06515693268772345	0.4834567638126698	0.05646214709394394	0.10035333376020092	0.0028394451824373546	0.01113372807124564	2.0300743640565995	0.012627204432841387	112.09609874366322	126.53405333921093	124.67302182058629	82.74296028880866	101.81175863847344	105.373491490459	108.0	122.0	122.0	81.0	101.0	105.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
367	8	16	1304.5	2325.0	136	0.06641239401141248	0.4852682614950184	0.05992836627208795	0.10143960994547972	0.0034848844218193613	0.006976844981095516	0.945092677001448	0.01854121157227343	113.78151075977163	128.40480895915678	125.62209046991656	81.31104440534106	100.85374184866993	104.58741331125142	108.0	123.0	122.0	79.0	99.0	104.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
368	9	16	1440.5	2322.0	136	0.07008497260807504	0.4709361180670254	0.06583685125379163	0.1096474322589754	0.0054605374365194	0.0019258566902713747	0.402990112871912	0.027971655389205603	118.86050458196628	132.47052834030998	127.83685937323229	80.50040281973817	99.56837865055388	103.11550855991943	111.0	125.0	122.0	78.0	98.0	103.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
369	10	16	1578.5	2322.0	136	0.046835696320179136	0.385422771591454	0.04309404596638705	0.08607487701617517	0.003370338780885348	-0.0006309778111073023	0.3236209506026139	0.028238052107198038	111.06732098424108	125.32748133812551	122.44774675145149	80.18716948417858	99.057303857824	102.22618118768965	105.0	119.0	117.0	78.0	97.0	101.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
370	11	16	1715.5	2318.0	136	0.05282235412253124	0.37348819862539295	0.049593566982406405	0.107816078379533	0.0055600491789107856	-0.003658441237884263	0.2664355629690973	0.03063562256912995	117.14465049928673	130.73594864479315	125.57703281027105	80.02355642486604	98.84445956288799	101.66077047367972	110.0	124.0	120.0	77.0	97.0	101.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
371	12	16	1850.5	2326.0	136	0.06366084825050107	0.4385955565027439	0.05961905174141548	0.1054042921318308	0.005702344814533133	-0.00035254978950803763	0.20754191691090676	0.03761521658053173	117.68330903790087	131.64637998056367	126.51542759961129	80.63186865331689	99.42867988991173	101.63329220840845	110.0	124.0	121.0	79.0	98.0	101.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
372	13	16	1987.5	2329.0	136	0.0575019634941722	0.4166444669401673	0.05373198547297711	0.10427490238765187	0.005304713806716358	-0.0017603974744804642	0.19384590448706115	0.03793489264212265	115.44373401534529	129.9278772378517	125.65166240409206	80.4043291624806	99.2263220385423	101.62380126038909	108.0	124.0	121.0	78.0	97.0	101.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
373	14	16	2129.5	2326.0	136	0.06847925833392045	0.4509563642175928	0.06453695150428038	0.11352585740833206	0.0059449988666151355	0.00026312738956671725	0.4203872624291469	0.02679950983003889	119.46124763705104	133.6218100189036	127.74007561436672	80.73770014556041	99.41737020863657	101.37117903930132	111.0	126.0	124.0	79.0	98.0	100.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
374	15	16	2265.5	2326.0	136	0.0705366007967444	0.4680057541691086	0.06658503020963914	0.11712588445528364	0.005100496534577803	0.0021611711529705164	0.6378455498597619	0.022164206936970538	119.12727686703094	133.36566484517306	128.06193078324222	80.73920881321982	99.50295443164745	101.48022033049574	112.0	127.0	125.0	79.0	98.0	100.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
375	16	16	2397.5	2332.0	136	0.07111866915623724	0.4972028344610794	0.06501375813686114	0.1208023400839218	0.0030365645530884217	0.0072552730026947815	0.8519944680233346	0.019766636475038627	114.8544792113159	130.5163951993142	128.18281183026147	81.67532054678394	100.68178446540216	103.49962911942356	112.0	128.0	127.0	81.0	99.0	102.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
376	17	16	2533.5	2332.0	136	0.09335726690422333	0.5462731099152858	0.08759342400127047	0.15592192411138045	0.00493652467279915	0.010004308407872477	0.17501942217905872	0.04571367680750173	123.96800936311323	137.84716668292208	132.7170584219253	81.61742602160638	100.86848285580083	103.94598403006106	122.0	137.0	133.0	81.0	100.0	103.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
377	18	16	2666.5	2329.0	136	0.09365767676617645	0.4900101230752837	0.08692537447198137	0.1709415391351243	0.005798238624849268	0.010004308407872477	1.819931193944654	0.01342639458681869	129.34141567902577	142.03316298793087	135.2025660541481	82.17279565399079	100.87003760969496	103.59423318010865	126.0	140.0	136.0	81.0	100.0	102.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
378	19	16	2802.5	2322.0	136	0.05830087034754108	0.37791038414406736	0.05254308616568977	0.12533370676877933	0.003841132715884837	0.006976844981095516	0.4688855460801364	0.023229793808940274	118.52107711828563	132.2494008177076	128.1564923163683	81.11270983213427	99.79556354916069	103.08221993833506	115.0	129.0	126.0	80.0	99.0	102.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
379	20	16	2934.5	2327.0	136	0.06582605719083522	0.3819596142575524	0.06143261224714175	0.14489843634713412	0.007995051363760702	0.003333704375243801	0.14289842416096304	0.04230379881719857	125.4852838610685	137.39489468545125	132.15804156786163	80.69982758620691	99.1331896551724	102.77353448275862	120.0	133.0	129.0	80.0	98.0	102.0	DLR00012733	DLR00012733-2009-11-12_22-56-40	2009-11-12_22-56-40	DLR00012733-2009-11-12_22-56-40	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	3.1461342592592594	YOR202W	HIS3
